RT_well_position,RT_barcode,hash_well,RT_condition
A03,RT_BC_99,01H04,BT112GF
A03,RT_BC_99,01H05,BT112GF
A03,RT_BC_99,01H06,BT112GF
A03,RT_BC_99,01H07,BT112GF
A03,RT_BC_99,01H08,BT112GF
A03,RT_BC_99,01H09,BT112GF
A03,RT_BC_99,01H10,BT112GF
A03,RT_BC_99,01H11,BT112GF
A03,RT_BC_99,01H12,BT112GF
A03,RT_BC_99,02A01,BT112GF
A03,RT_BC_99,02A02,BT112GF
A03,RT_BC_99,02A03,BT112GF
A03,RT_BC_99,02A04,BT112GF
A03,RT_BC_99,02A05,BT112GF
A03,RT_BC_99,02A06,BT112GF
A03,RT_BC_99,02A07,BT112GF
A03,RT_BC_99,02A08,BT112GF
A03,RT_BC_99,02A09,BT112GF
A03,RT_BC_99,02A10,BT112GF
A03,RT_BC_99,02A11,BT112GF
A03,RT_BC_99,02A12,BT112GF
A03,RT_BC_99,02B01,BT112GF
A03,RT_BC_99,02B02,BT112GF
A03,RT_BC_99,02B03,BT112GF
A03,RT_BC_99,02B04,BT112GF
A03,RT_BC_99,02B05,BT112GF
A03,RT_BC_99,02B06,BT112GF
A03,RT_BC_99,02B07,BT112GF
A03,RT_BC_99,02B08,BT112GF
A03,RT_BC_99,02B09,BT112GF
A03,RT_BC_99,02B10,BT112GF
A03,RT_BC_99,02B11,BT112GF
A03,RT_BC_99,02B12,BT112GF
A03,RT_BC_99,02C01,BT112GF
A03,RT_BC_99,02C02,BT112GF
A03,RT_BC_99,02C03,BT112GF
A03,RT_BC_99,02C04,BT112GF
A03,RT_BC_99,02C05,BT112GF
A03,RT_BC_99,02C06,BT112GF
A03,RT_BC_99,02C07,BT112GF
A03,RT_BC_99,02C08,BT112GF
A03,RT_BC_99,02C09,BT112GF
A03,RT_BC_99,02C10,BT112GF
A03,RT_BC_99,02C11,BT112GF
A03,RT_BC_99,02C12,BT112GF
A03,RT_BC_99,02D01,BT112GF
A03,RT_BC_99,02D02,BT112GF
A03,RT_BC_99,02D03,BT112GF
A03,RT_BC_99,02D04,BT112GF
A03,RT_BC_99,02D05,BT112GF
A03,RT_BC_99,02D06,BT112GF
A03,RT_BC_99,02D07,BT112GF
A03,RT_BC_99,02D08,BT112GF
A03,RT_BC_99,02D09,BT112GF
A03,RT_BC_99,02D10,BT112GF
A03,RT_BC_99,02D11,BT112GF
A03,RT_BC_99,02D12,BT112GF
A03,RT_BC_99,02E01,BT112GF
A03,RT_BC_99,02E02,BT112GF
A03,RT_BC_99,02E03,BT112GF
A03,RT_BC_99,02E04,BT112GF
A03,RT_BC_99,02E05,BT112GF
A03,RT_BC_99,02E06,BT112GF
A03,RT_BC_99,02E07,BT112GF
A03,RT_BC_99,02E08,BT112GF
A03,RT_BC_99,02E09,BT112GF
A03,RT_BC_99,02E10,BT112GF
A03,RT_BC_99,02E11,BT112GF
A03,RT_BC_99,02E12,BT112GF
A03,RT_BC_99,02F01,BT112GF
A03,RT_BC_99,02F02,BT112GF
A03,RT_BC_99,02F03,BT112GF
A03,RT_BC_99,02F04,BT112GF
A03,RT_BC_99,02F05,BT112GF
A03,RT_BC_99,02F06,BT112GF
A03,RT_BC_99,02F07,BT112GF
A03,RT_BC_99,02F08,BT112GF
A03,RT_BC_99,02F09,BT112GF
A03,RT_BC_99,02F10,BT112GF
A03,RT_BC_99,02F11,BT112GF
A03,RT_BC_99,02F12,BT112GF
A03,RT_BC_99,02G01,BT112GF
A03,RT_BC_99,02G02,BT112GF
A03,RT_BC_99,02G03,BT112GF
A03,RT_BC_99,02G04,BT112GF
A03,RT_BC_99,02G05,BT112GF
A03,RT_BC_99,02G06,BT112GF
A03,RT_BC_99,02G07,BT112GF
A03,RT_BC_99,02G08,BT112GF
A03,RT_BC_99,02G09,BT112GF
A03,RT_BC_99,02G10,BT112GF
A03,RT_BC_99,02G11,BT112GF
A03,RT_BC_99,02G12,BT112GF
A03,RT_BC_99,02H01,BT112GF
A03,RT_BC_99,02H02,BT112GF
A03,RT_BC_99,02H03,BT112GF
A03,RT_BC_99,02H04,BT112GF
A03,RT_BC_99,02H05,BT112GF
A03,RT_BC_99,02H06,BT112GF
A03,RT_BC_99,02H07,BT112GF
A03,RT_BC_99,02H08,BT112GF
A03,RT_BC_99,02H09,BT112GF
A03,RT_BC_99,02H10,BT112GF
A03,RT_BC_99,02H11,BT112GF
A03,RT_BC_99,02H12,BT112GF
A03,RT_BC_99,03A01,BT112GF
A03,RT_BC_99,03A02,BT112GF
A03,RT_BC_99,03A03,BT112GF
A03,RT_BC_99,03A04,BT112GF
A03,RT_BC_99,03A05,BT112GF
A03,RT_BC_99,03A06,BT112GF
A03,RT_BC_99,03A07,BT112GF
A03,RT_BC_99,03A08,BT112GF
A03,RT_BC_99,03A09,BT112GF
A03,RT_BC_99,03A10,BT112GF
A03,RT_BC_99,03A11,BT112GF
A03,RT_BC_99,03A12,BT112GF
A03,RT_BC_99,03B01,BT112GF
A03,RT_BC_99,03B02,BT112GF
A03,RT_BC_99,03B03,BT112GF
A03,RT_BC_99,03B04,BT112GF
A03,RT_BC_99,03B05,BT112GF
A03,RT_BC_99,03B06,BT112GF
A03,RT_BC_99,03B07,BT112GF
A03,RT_BC_99,03B08,BT112GF
A03,RT_BC_99,03B09,BT112GF
A03,RT_BC_99,03B10,BT112GF
A03,RT_BC_99,03B11,BT112GF
A03,RT_BC_99,03B12,BT112GF
A03,RT_BC_99,03C01,BT112GF
A03,RT_BC_99,03C02,BT112GF
A03,RT_BC_99,03C03,BT112GF
A03,RT_BC_99,03C04,BT112GF
A03,RT_BC_99,03C05,BT112GF
A03,RT_BC_99,03C06,BT112GF
A03,RT_BC_99,03C07,BT112GF
A03,RT_BC_99,03C08,BT112GF
A03,RT_BC_99,03C09,BT112GF
A03,RT_BC_99,03C10,BT112GF
A03,RT_BC_99,03C11,BT112GF
A03,RT_BC_99,03C12,BT112GF
A03,RT_BC_99,03D01,BT112GF
A03,RT_BC_99,03D02,BT112GF
A03,RT_BC_99,03D03,BT112GF
A03,RT_BC_99,03D04,BT112GF
A03,RT_BC_99,03D05,BT112GF
A03,RT_BC_99,03D06,BT112GF
A03,RT_BC_99,03D07,BT112GF
A03,RT_BC_99,03D08,BT112GF
A03,RT_BC_99,03D09,BT112GF
A03,RT_BC_99,03D10,BT112GF
A03,RT_BC_99,03D11,BT112GF
A03,RT_BC_99,03D12,BT112GF
A03,RT_BC_99,03E01,BT112GF
A03,RT_BC_99,03E02,BT112GF
A03,RT_BC_99,03E03,BT112GF
A03,RT_BC_99,03E04,BT112GF
A03,RT_BC_99,03E05,BT112GF
A03,RT_BC_99,03E06,BT112GF
A03,RT_BC_99,03E07,BT112GF
A03,RT_BC_99,03E08,BT112GF
A03,RT_BC_99,03E09,BT112GF
A03,RT_BC_99,03E10,BT112GF
A03,RT_BC_99,03E11,BT112GF
A03,RT_BC_99,03E12,BT112GF
A03,RT_BC_99,03F01,BT112GF
A03,RT_BC_99,03F02,BT112GF
A03,RT_BC_99,03F03,BT112GF
A03,RT_BC_99,03F04,BT112GF
A03,RT_BC_99,03F05,BT112GF
A03,RT_BC_99,03F06,BT112GF
A03,RT_BC_99,03F07,BT112GF
A03,RT_BC_99,03F08,BT112GF
A03,RT_BC_99,03F09,BT112GF
A03,RT_BC_99,03F10,BT112GF
A03,RT_BC_99,03F11,BT112GF
A03,RT_BC_99,03F12,BT112GF
A03,RT_BC_99,03G01,BT112GF
A03,RT_BC_99,03G02,BT112GF
A03,RT_BC_99,03G03,BT112GF
A03,RT_BC_99,03G04,BT112GF
A03,RT_BC_99,03G05,BT112GF
A03,RT_BC_99,03G06,BT112GF
A03,RT_BC_99,03G07,BT112GF
A03,RT_BC_99,03G08,BT112GF
A03,RT_BC_99,03G09,BT112GF
A03,RT_BC_99,03G10,BT112GF
A03,RT_BC_99,03G11,BT112GF
A03,RT_BC_99,03G12,BT112GF
A03,RT_BC_99,03H01,BT112GF
A03,RT_BC_99,03H02,BT112GF
A03,RT_BC_99,03H03,BT112GF
A03,RT_BC_99,03H04,BT112GF
A03,RT_BC_99,03H05,BT112GF
A03,RT_BC_99,03H06,BT112GF
A03,RT_BC_99,03H07,BT112GF
A03,RT_BC_99,03H08,BT112GF
A03,RT_BC_99,03H09,BT112GF
A03,RT_BC_99,03H10,BT112GF
A03,RT_BC_99,03H11,BT112GF
A03,RT_BC_99,03H12,BT112GF
A04,RT_BC_100,01A01,BT112GF
A04,RT_BC_100,01A02,BT112GF
A04,RT_BC_100,01A03,BT112GF
A04,RT_BC_100,01A04,BT112GF
A04,RT_BC_100,01A05,BT112GF
A04,RT_BC_100,01A06,BT112GF
A04,RT_BC_100,01A07,BT112GF
A04,RT_BC_100,01A08,BT112GF
A04,RT_BC_100,01A09,BT112GF
A04,RT_BC_100,01A10,BT112GF
A04,RT_BC_100,01A11,BT112GF
A04,RT_BC_100,01A12,BT112GF
A04,RT_BC_100,01B01,BT112GF
A04,RT_BC_100,01B02,BT112GF
A04,RT_BC_100,01B03,BT112GF
A04,RT_BC_100,01B04,BT112GF
A04,RT_BC_100,01B05,BT112GF
A04,RT_BC_100,01B06,BT112GF
A04,RT_BC_100,01B07,BT112GF
A04,RT_BC_100,01B08,BT112GF
A04,RT_BC_100,01B09,BT112GF
A04,RT_BC_100,01B10,BT112GF
A04,RT_BC_100,01B11,BT112GF
A04,RT_BC_100,01B12,BT112GF
A04,RT_BC_100,01C01,BT112GF
A04,RT_BC_100,01C02,BT112GF
A04,RT_BC_100,01C03,BT112GF
A04,RT_BC_100,01C04,BT112GF
A04,RT_BC_100,01C05,BT112GF
A04,RT_BC_100,01C06,BT112GF
A04,RT_BC_100,01C07,BT112GF
A04,RT_BC_100,01C08,BT112GF
A04,RT_BC_100,01C09,BT112GF
A04,RT_BC_100,01C10,BT112GF
A04,RT_BC_100,01C11,BT112GF
A04,RT_BC_100,01C12,BT112GF
A04,RT_BC_100,01D01,BT112GF
A04,RT_BC_100,01D02,BT112GF
A04,RT_BC_100,01D03,BT112GF
A04,RT_BC_100,01D04,BT112GF
A04,RT_BC_100,01D05,BT112GF
A04,RT_BC_100,01D06,BT112GF
A04,RT_BC_100,01D07,BT112GF
A04,RT_BC_100,01D08,BT112GF
A04,RT_BC_100,01D09,BT112GF
A04,RT_BC_100,01D10,BT112GF
A04,RT_BC_100,01D11,BT112GF
A04,RT_BC_100,01D12,BT112GF
A04,RT_BC_100,01E01,BT112GF
A04,RT_BC_100,01E02,BT112GF
A04,RT_BC_100,01E03,BT112GF
A04,RT_BC_100,01E04,BT112GF
A04,RT_BC_100,01E05,BT112GF
A04,RT_BC_100,01E06,BT112GF
A04,RT_BC_100,01E07,BT112GF
A04,RT_BC_100,01E08,BT112GF
A04,RT_BC_100,01E09,BT112GF
A04,RT_BC_100,01E10,BT112GF
A04,RT_BC_100,01E11,BT112GF
A04,RT_BC_100,01E12,BT112GF
A04,RT_BC_100,01F01,BT112GF
A04,RT_BC_100,01F02,BT112GF
A04,RT_BC_100,01F03,BT112GF
A04,RT_BC_100,01F04,BT112GF
A04,RT_BC_100,01F05,BT112GF
A04,RT_BC_100,01F06,BT112GF
A04,RT_BC_100,01F07,BT112GF
A04,RT_BC_100,01F08,BT112GF
A04,RT_BC_100,01F09,BT112GF
A04,RT_BC_100,01F10,BT112GF
A04,RT_BC_100,01F11,BT112GF
A04,RT_BC_100,01F12,BT112GF
A04,RT_BC_100,01G01,BT112GF
A04,RT_BC_100,01G02,BT112GF
A04,RT_BC_100,01G03,BT112GF
A04,RT_BC_100,01G04,BT112GF
A04,RT_BC_100,01G05,BT112GF
A04,RT_BC_100,01G06,BT112GF
A04,RT_BC_100,01G07,BT112GF
A04,RT_BC_100,01G08,BT112GF
A04,RT_BC_100,01G09,BT112GF
A04,RT_BC_100,01G10,BT112GF
A04,RT_BC_100,01G11,BT112GF
A04,RT_BC_100,01G12,BT112GF
A04,RT_BC_100,01H01,BT112GF
A04,RT_BC_100,01H02,BT112GF
A04,RT_BC_100,01H03,BT112GF
A04,RT_BC_100,01H04,BT112GF
A04,RT_BC_100,01H05,BT112GF
A04,RT_BC_100,01H06,BT112GF
A04,RT_BC_100,01H07,BT112GF
A04,RT_BC_100,01H08,BT112GF
A04,RT_BC_100,01H09,BT112GF
A04,RT_BC_100,01H10,BT112GF
A04,RT_BC_100,01H11,BT112GF
A04,RT_BC_100,01H12,BT112GF
A04,RT_BC_100,02A01,BT112GF
A04,RT_BC_100,02A02,BT112GF
A04,RT_BC_100,02A03,BT112GF
A04,RT_BC_100,02A04,BT112GF
A04,RT_BC_100,02A05,BT112GF
A04,RT_BC_100,02A06,BT112GF
A04,RT_BC_100,02A07,BT112GF
A04,RT_BC_100,02A08,BT112GF
A04,RT_BC_100,02A09,BT112GF
A04,RT_BC_100,02A10,BT112GF
A04,RT_BC_100,02A11,BT112GF
A04,RT_BC_100,02A12,BT112GF
A04,RT_BC_100,02B01,BT112GF
A04,RT_BC_100,02B02,BT112GF
A04,RT_BC_100,02B03,BT112GF
A04,RT_BC_100,02B04,BT112GF
A04,RT_BC_100,02B05,BT112GF
A04,RT_BC_100,02B06,BT112GF
A04,RT_BC_100,02B07,BT112GF
A04,RT_BC_100,02B08,BT112GF
A04,RT_BC_100,02B09,BT112GF
A04,RT_BC_100,02B10,BT112GF
A04,RT_BC_100,02B11,BT112GF
A04,RT_BC_100,02B12,BT112GF
A04,RT_BC_100,02C01,BT112GF
A04,RT_BC_100,02C02,BT112GF
A04,RT_BC_100,02C03,BT112GF
A04,RT_BC_100,02C04,BT112GF
A04,RT_BC_100,02C05,BT112GF
A04,RT_BC_100,02C06,BT112GF
A04,RT_BC_100,02C07,BT112GF
A04,RT_BC_100,02C08,BT112GF
A04,RT_BC_100,02C09,BT112GF
A04,RT_BC_100,02C10,BT112GF
A04,RT_BC_100,02C11,BT112GF
A04,RT_BC_100,02C12,BT112GF
A04,RT_BC_100,02D01,BT112GF
A04,RT_BC_100,02D02,BT112GF
A04,RT_BC_100,02D03,BT112GF
A04,RT_BC_100,02D04,BT112GF
A04,RT_BC_100,02D05,BT112GF
A04,RT_BC_100,02D06,BT112GF
A04,RT_BC_100,02D07,BT112GF
A04,RT_BC_100,02D08,BT112GF
A04,RT_BC_100,02D09,BT112GF
A04,RT_BC_100,02D10,BT112GF
A04,RT_BC_100,02D11,BT112GF
A04,RT_BC_100,02D12,BT112GF
A04,RT_BC_100,02E01,BT112GF
A04,RT_BC_100,02E02,BT112GF
A04,RT_BC_100,02E03,BT112GF
A04,RT_BC_100,02E04,BT112GF
A04,RT_BC_100,02E05,BT112GF
A04,RT_BC_100,02E06,BT112GF
A04,RT_BC_100,02E07,BT112GF
A04,RT_BC_100,02E08,BT112GF
A04,RT_BC_100,02E09,BT112GF
A04,RT_BC_100,02E10,BT112GF
A04,RT_BC_100,02E11,BT112GF
A04,RT_BC_100,02E12,BT112GF
A04,RT_BC_100,02F01,BT112GF
A04,RT_BC_100,02F02,BT112GF
A04,RT_BC_100,02F03,BT112GF
A04,RT_BC_100,02F04,BT112GF
A04,RT_BC_100,02F05,BT112GF
A04,RT_BC_100,02F06,BT112GF
A04,RT_BC_100,02F07,BT112GF
A04,RT_BC_100,02F08,BT112GF
A04,RT_BC_100,02F09,BT112GF
A04,RT_BC_100,02F10,BT112GF
A04,RT_BC_100,02F11,BT112GF
A04,RT_BC_100,02F12,BT112GF
A04,RT_BC_100,02G01,BT112GF
A04,RT_BC_100,02G02,BT112GF
A04,RT_BC_100,02G03,BT112GF
A04,RT_BC_100,02G04,BT112GF
A04,RT_BC_100,02G05,BT112GF
A04,RT_BC_100,02G06,BT112GF
A04,RT_BC_100,02G07,BT112GF
A04,RT_BC_100,02G08,BT112GF
A04,RT_BC_100,02G09,BT112GF
A04,RT_BC_100,02G10,BT112GF
A04,RT_BC_100,02G11,BT112GF
A04,RT_BC_100,02G12,BT112GF
A04,RT_BC_100,02H01,BT112GF
A04,RT_BC_100,02H02,BT112GF
A04,RT_BC_100,02H03,BT112GF
A04,RT_BC_100,02H04,BT112GF
A04,RT_BC_100,02H05,BT112GF
A04,RT_BC_100,02H06,BT112GF
A04,RT_BC_100,02H07,BT112GF
A04,RT_BC_100,02H08,BT112GF
A04,RT_BC_100,02H09,BT112GF
A04,RT_BC_100,02H10,BT112GF
A04,RT_BC_100,02H11,BT112GF
A04,RT_BC_100,02H12,BT112GF
A04,RT_BC_100,03A01,BT112GF
A04,RT_BC_100,03A02,BT112GF
A04,RT_BC_100,03A03,BT112GF
A04,RT_BC_100,03A04,BT112GF
A04,RT_BC_100,03A05,BT112GF
A04,RT_BC_100,03A06,BT112GF
A04,RT_BC_100,03A07,BT112GF
A04,RT_BC_100,03A08,BT112GF
A04,RT_BC_100,03A09,BT112GF
A04,RT_BC_100,03A10,BT112GF
A04,RT_BC_100,03A11,BT112GF
A04,RT_BC_100,03A12,BT112GF
A04,RT_BC_100,03B01,BT112GF
A04,RT_BC_100,03B02,BT112GF
A04,RT_BC_100,03B03,BT112GF
A04,RT_BC_100,03B04,BT112GF
A04,RT_BC_100,03B05,BT112GF
A04,RT_BC_100,03B06,BT112GF
A04,RT_BC_100,03B07,BT112GF
A04,RT_BC_100,03B08,BT112GF
A04,RT_BC_100,03B09,BT112GF
A04,RT_BC_100,03B10,BT112GF
A04,RT_BC_100,03B11,BT112GF
A04,RT_BC_100,03B12,BT112GF
A04,RT_BC_100,03C01,BT112GF
A04,RT_BC_100,03C02,BT112GF
A04,RT_BC_100,03C03,BT112GF
A04,RT_BC_100,03C04,BT112GF
A04,RT_BC_100,03C05,BT112GF
A04,RT_BC_100,03C06,BT112GF
A04,RT_BC_100,03C07,BT112GF
A04,RT_BC_100,03C08,BT112GF
A04,RT_BC_100,03C09,BT112GF
A04,RT_BC_100,03C10,BT112GF
A04,RT_BC_100,03C11,BT112GF
A04,RT_BC_100,03C12,BT112GF
A04,RT_BC_100,03D01,BT112GF
A04,RT_BC_100,03D02,BT112GF
A04,RT_BC_100,03D03,BT112GF
A04,RT_BC_100,03D04,BT112GF
A04,RT_BC_100,03D05,BT112GF
A04,RT_BC_100,03D06,BT112GF
A04,RT_BC_100,03D07,BT112GF
A04,RT_BC_100,03D08,BT112GF
A04,RT_BC_100,03D09,BT112GF
A04,RT_BC_100,03D10,BT112GF
A04,RT_BC_100,03D11,BT112GF
A04,RT_BC_100,03D12,BT112GF
A04,RT_BC_100,03E01,BT112GF
A04,RT_BC_100,03E02,BT112GF
A04,RT_BC_100,03E03,BT112GF
A04,RT_BC_100,03E04,BT112GF
A04,RT_BC_100,03E05,BT112GF
A04,RT_BC_100,03E06,BT112GF
A04,RT_BC_100,03E07,BT112GF
A04,RT_BC_100,03E08,BT112GF
A04,RT_BC_100,03E09,BT112GF
A04,RT_BC_100,03E10,BT112GF
A04,RT_BC_100,03E11,BT112GF
A04,RT_BC_100,03E12,BT112GF
A04,RT_BC_100,03F01,BT112GF
A04,RT_BC_100,03F02,BT112GF
A04,RT_BC_100,03F03,BT112GF
A04,RT_BC_100,03F04,BT112GF
A04,RT_BC_100,03F05,BT112GF
A04,RT_BC_100,03F06,BT112GF
A04,RT_BC_100,03F07,BT112GF
A04,RT_BC_100,03F08,BT112GF
A04,RT_BC_100,03F09,BT112GF
A04,RT_BC_100,03F10,BT112GF
A04,RT_BC_100,03F11,BT112GF
A04,RT_BC_100,03F12,BT112GF
A04,RT_BC_100,03G01,BT112GF
A04,RT_BC_100,03G02,BT112GF
A04,RT_BC_100,03G03,BT112GF
A04,RT_BC_100,03G04,BT112GF
A04,RT_BC_100,03G05,BT112GF
A04,RT_BC_100,03G06,BT112GF
A04,RT_BC_100,03G07,BT112GF
A04,RT_BC_100,03G08,BT112GF
A04,RT_BC_100,03G09,BT112GF
A04,RT_BC_100,03G10,BT112GF
A04,RT_BC_100,03G11,BT112GF
A04,RT_BC_100,03G12,BT112GF
A04,RT_BC_100,03H01,BT112GF
A04,RT_BC_100,03H02,BT112GF
A04,RT_BC_100,03H03,BT112GF
A04,RT_BC_100,03H04,BT112GF
A04,RT_BC_100,03H05,BT112GF
A04,RT_BC_100,03H06,BT112GF
A04,RT_BC_100,03H07,BT112GF
A04,RT_BC_100,03H08,BT112GF
A04,RT_BC_100,03H09,BT112GF
A04,RT_BC_100,03H10,BT112GF
A04,RT_BC_100,03H11,BT112GF
A04,RT_BC_100,03H12,BT112GF
A05,RT_BC_101,01A01,BT333GF
A05,RT_BC_101,01A02,BT333GF
A05,RT_BC_101,01A03,BT333GF
A05,RT_BC_101,01A04,BT333GF
A05,RT_BC_101,01A05,BT333GF
A05,RT_BC_101,01A06,BT333GF
A05,RT_BC_101,01A07,BT333GF
A05,RT_BC_101,01A08,BT333GF
A05,RT_BC_101,01A09,BT333GF
A05,RT_BC_101,01A10,BT333GF
A05,RT_BC_101,01A11,BT333GF
A05,RT_BC_101,01A12,BT333GF
A05,RT_BC_101,01B01,BT333GF
A05,RT_BC_101,01B02,BT333GF
A05,RT_BC_101,01B03,BT333GF
A05,RT_BC_101,01B04,BT333GF
A05,RT_BC_101,01B05,BT333GF
A05,RT_BC_101,01B06,BT333GF
A05,RT_BC_101,01B07,BT333GF
A05,RT_BC_101,01B08,BT333GF
A05,RT_BC_101,01B09,BT333GF
A05,RT_BC_101,01B10,BT333GF
A05,RT_BC_101,01B11,BT333GF
A05,RT_BC_101,01B12,BT333GF
A05,RT_BC_101,01C01,BT333GF
A05,RT_BC_101,01C02,BT333GF
A05,RT_BC_101,01C03,BT333GF
A05,RT_BC_101,01C04,BT333GF
A05,RT_BC_101,01C05,BT333GF
A05,RT_BC_101,01C06,BT333GF
A05,RT_BC_101,01C07,BT333GF
A05,RT_BC_101,01C08,BT333GF
A05,RT_BC_101,01C09,BT333GF
A05,RT_BC_101,01C10,BT333GF
A05,RT_BC_101,01C11,BT333GF
A05,RT_BC_101,01C12,BT333GF
A05,RT_BC_101,01D01,BT333GF
A05,RT_BC_101,01D02,BT333GF
A05,RT_BC_101,01D03,BT333GF
A05,RT_BC_101,01D04,BT333GF
A05,RT_BC_101,01D05,BT333GF
A05,RT_BC_101,01D06,BT333GF
A05,RT_BC_101,01D07,BT333GF
A05,RT_BC_101,01D08,BT333GF
A05,RT_BC_101,01D09,BT333GF
A05,RT_BC_101,01D10,BT333GF
A05,RT_BC_101,01D11,BT333GF
A05,RT_BC_101,01D12,BT333GF
A05,RT_BC_101,01E01,BT333GF
A05,RT_BC_101,01E02,BT333GF
A05,RT_BC_101,01E03,BT333GF
A05,RT_BC_101,01E04,BT333GF
A05,RT_BC_101,01E05,BT333GF
A05,RT_BC_101,01E06,BT333GF
A05,RT_BC_101,01E07,BT333GF
A05,RT_BC_101,01E08,BT333GF
A05,RT_BC_101,01E09,BT333GF
A05,RT_BC_101,01E10,BT333GF
A05,RT_BC_101,01E11,BT333GF
A05,RT_BC_101,01E12,BT333GF
A05,RT_BC_101,01F01,BT333GF
A05,RT_BC_101,01F02,BT333GF
A05,RT_BC_101,01F03,BT333GF
A05,RT_BC_101,01F04,BT333GF
A05,RT_BC_101,01F05,BT333GF
A05,RT_BC_101,01F06,BT333GF
A05,RT_BC_101,01F07,BT333GF
A05,RT_BC_101,01F08,BT333GF
A05,RT_BC_101,01F09,BT333GF
A05,RT_BC_101,01F10,BT333GF
A05,RT_BC_101,01F11,BT333GF
A05,RT_BC_101,01F12,BT333GF
A05,RT_BC_101,01G01,BT333GF
A05,RT_BC_101,01G02,BT333GF
A05,RT_BC_101,01G03,BT333GF
A05,RT_BC_101,01G04,BT333GF
A05,RT_BC_101,01G05,BT333GF
A05,RT_BC_101,01G06,BT333GF
A05,RT_BC_101,01G07,BT333GF
A05,RT_BC_101,01G08,BT333GF
A05,RT_BC_101,01G09,BT333GF
A05,RT_BC_101,01G10,BT333GF
A05,RT_BC_101,01G11,BT333GF
A05,RT_BC_101,01G12,BT333GF
A05,RT_BC_101,01H01,BT333GF
A05,RT_BC_101,01H02,BT333GF
A05,RT_BC_101,01H03,BT333GF
A05,RT_BC_101,01H04,BT333GF
A05,RT_BC_101,01H05,BT333GF
A05,RT_BC_101,01H06,BT333GF
A05,RT_BC_101,01H07,BT333GF
A05,RT_BC_101,01H08,BT333GF
A05,RT_BC_101,01H09,BT333GF
A05,RT_BC_101,01H10,BT333GF
A05,RT_BC_101,01H11,BT333GF
A05,RT_BC_101,01H12,BT333GF
A05,RT_BC_101,02A01,BT333GF
A05,RT_BC_101,02A02,BT333GF
A05,RT_BC_101,02A03,BT333GF
A05,RT_BC_101,02A04,BT333GF
A05,RT_BC_101,02A05,BT333GF
A05,RT_BC_101,02A06,BT333GF
A05,RT_BC_101,02A07,BT333GF
A05,RT_BC_101,02A08,BT333GF
A05,RT_BC_101,02A09,BT333GF
A05,RT_BC_101,02A10,BT333GF
A05,RT_BC_101,02A11,BT333GF
A05,RT_BC_101,02A12,BT333GF
A05,RT_BC_101,02B01,BT333GF
A05,RT_BC_101,02B02,BT333GF
A05,RT_BC_101,02B03,BT333GF
A05,RT_BC_101,02B04,BT333GF
A05,RT_BC_101,02B05,BT333GF
A05,RT_BC_101,02B06,BT333GF
A05,RT_BC_101,02B07,BT333GF
A05,RT_BC_101,02B08,BT333GF
A05,RT_BC_101,02B09,BT333GF
A05,RT_BC_101,02B10,BT333GF
A05,RT_BC_101,02B11,BT333GF
A05,RT_BC_101,02B12,BT333GF
A05,RT_BC_101,02C01,BT333GF
A05,RT_BC_101,02C02,BT333GF
A05,RT_BC_101,02C03,BT333GF
A05,RT_BC_101,02C04,BT333GF
A05,RT_BC_101,02C05,BT333GF
A05,RT_BC_101,02C06,BT333GF
A05,RT_BC_101,02C07,BT333GF
A05,RT_BC_101,02C08,BT333GF
A05,RT_BC_101,02C09,BT333GF
A05,RT_BC_101,02C10,BT333GF
A05,RT_BC_101,02C11,BT333GF
A05,RT_BC_101,02C12,BT333GF
A05,RT_BC_101,02D01,BT333GF
A05,RT_BC_101,02D02,BT333GF
A05,RT_BC_101,02D03,BT333GF
A05,RT_BC_101,02D04,BT333GF
A05,RT_BC_101,02D05,BT333GF
A05,RT_BC_101,02D06,BT333GF
A05,RT_BC_101,02D07,BT333GF
A05,RT_BC_101,02D08,BT333GF
A05,RT_BC_101,02D09,BT333GF
A05,RT_BC_101,02D10,BT333GF
A05,RT_BC_101,02D11,BT333GF
A05,RT_BC_101,02D12,BT333GF
A05,RT_BC_101,02E01,BT333GF
A05,RT_BC_101,02E02,BT333GF
A05,RT_BC_101,02E03,BT333GF
A05,RT_BC_101,02E04,BT333GF
A05,RT_BC_101,02E05,BT333GF
A05,RT_BC_101,02E06,BT333GF
A05,RT_BC_101,02E07,BT333GF
A05,RT_BC_101,02E08,BT333GF
A05,RT_BC_101,02E09,BT333GF
A05,RT_BC_101,02E10,BT333GF
A05,RT_BC_101,02E11,BT333GF
A05,RT_BC_101,02E12,BT333GF
A05,RT_BC_101,02F01,BT333GF
A05,RT_BC_101,02F02,BT333GF
A05,RT_BC_101,02F03,BT333GF
A05,RT_BC_101,02F04,BT333GF
A05,RT_BC_101,02F05,BT333GF
A05,RT_BC_101,02F06,BT333GF
A05,RT_BC_101,02F07,BT333GF
A05,RT_BC_101,02F08,BT333GF
A05,RT_BC_101,02F09,BT333GF
A05,RT_BC_101,02F10,BT333GF
A05,RT_BC_101,02F11,BT333GF
A05,RT_BC_101,02F12,BT333GF
A05,RT_BC_101,02G01,BT333GF
A05,RT_BC_101,02G02,BT333GF
A05,RT_BC_101,02G03,BT333GF
A05,RT_BC_101,02G04,BT333GF
A05,RT_BC_101,02G05,BT333GF
A05,RT_BC_101,02G06,BT333GF
A05,RT_BC_101,02G07,BT333GF
A05,RT_BC_101,02G08,BT333GF
